ID,Mother,Father,Maternal_line,Paternal_line,Cross_CT_HT,Cross_WS,Replicate,Transect,Altitude_origin,Site_number,Trait,Batch_CT,Batch_HT,Offspring_CT,Taken_CT,TimeHT_SECS,TimeHT_MINS,Centroid_Size,Log_Centroid_Size,Transplant_site,Cage,Emergence,Rel_fitness_emergence,Survivors,Rel_fitness_survivors
830,96,331,PA12,PA34,53,NA,C,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,507,8.45,NA,NA,NA,NA,NA,NA,NA,NA
831,96,331,PA12,PA34,53,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,892,14.86666667,NA,NA,NA,NA,NA,NA,NA,NA
832,96,331,PA12,PA34,53,NA,C,Paluma,Low,16,Heat_tolerance,NA,1,NA,NA,933,15.55,NA,NA,NA,NA,NA,NA,NA,NA
833,97,332,PA32,PA34,54,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,97,332,PA32,PA34,54,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,97,332,PA32,PA34,54,NA,B,Paluma,Low,16,Cold_tolerance,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,97,332,PA32,PA34,54,NA,B,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,136,2.266666667,NA,NA,NA,NA,NA,NA,NA,NA
837,97,332,PA32,PA34,54,NA,B,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,317,5.283333333,NA,NA,NA,NA,NA,NA,NA,NA
838,97,332,PA32,PA34,54,NA,B,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,1214,20.23333333,NA,NA,NA,NA,NA,NA,NA,NA
839,98,333,PA32,PA34,54,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,98,333,PA32,PA34,54,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,98,333,PA32,PA34,54,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,98,333,PA32,PA34,54,NA,C,Paluma,Low,16,Heat_tolerance,NA,9,NA,NA,220,3.666666667,NA,NA,NA,NA,NA,NA,NA,NA
843,98,333,PA32,PA34,54,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,373,6.216666667,NA,NA,NA,NA,NA,NA,NA,NA
844,98,333,PA32,PA34,54,NA,C,Paluma,Low,16,Heat_tolerance,NA,1,NA,NA,1442,24.03333333,NA,NA,NA,NA,NA,NA,NA,NA
845,99,334,PA34,PA34,55,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,99,334,PA34,PA34,55,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,99,334,PA34,PA34,55,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,99,334,PA34,PA34,55,NA,A,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,525,8.75,NA,NA,NA,NA,NA,NA,NA,NA
849,99,334,PA34,PA34,55,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,545,9.083333333,NA,NA,NA,NA,NA,NA,NA,NA
850,100,335,PA34,PA34,55,NA,B,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,100,335,PA34,PA34,55,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,100,335,PA34,PA34,55,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,100,335,PA34,PA34,55,NA,B,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,257,4.283333333,NA,NA,NA,NA,NA,NA,NA,NA
854,100,335,PA34,PA34,55,NA,B,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,408,6.8,NA,NA,NA,NA,NA,NA,NA,NA
855,101,336,PA46,PA34,56,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,101,336,PA46,PA34,56,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,101,336,PA46,PA34,56,NA,A,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,356,5.933333333,NA,NA,NA,NA,NA,NA,NA,NA
858,101,336,PA46,PA34,56,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,864,14.4,NA,NA,NA,NA,NA,NA,NA,NA
859,102,337,PA46,PA34,56,NA,B,Paluma,Low,16,Heat_tolerance,NA,9,NA,NA,956,15.93333333,NA,NA,NA,NA,NA,NA,NA,NA
860,103,338,PA46,PA34,56,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,103,338,PA46,PA34,56,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,103,338,PA46,PA34,56,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,103,338,PA46,PA34,56,NA,C,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,305,5.083333333,NA,NA,NA,NA,NA,NA,NA,NA
864,103,338,PA46,PA34,56,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,609,10.15,NA,NA,NA,NA,NA,NA,NA,NA
865,104,339,PA5,PA34,52,NA,A,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,720,12,NA,NA,NA,NA,NA,NA,NA,NA
866,105,340,PA5,PA34,52,NA,B,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,468,7.8,NA,NA,NA,NA,NA,NA,NA,NA
867,106,341,PA5,PA34,52,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,106,341,PA5,PA34,52,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,106,341,PA5,PA34,52,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,106,341,PA5,PA34,52,NA,C,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,676,11.26666667,NA,NA,NA,NA,NA,NA,NA,NA
871,106,341,PA5,PA34,52,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,682,11.36666667,NA,NA,NA,NA,NA,NA,NA,NA
872,107,342,PA40,PA40,87,NA,B,Paluma,High,13,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,107,342,PA40,PA40,87,NA,B,Paluma,High,13,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,107,342,PA40,PA40,87,NA,B,Paluma,High,13,Cold_tolerance,2,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,107,342,PA40,PA40,87,NA,B,Paluma,High,13,Heat_tolerance,NA,5,NA,NA,588,9.8,NA,NA,NA,NA,NA,NA,NA,NA
876,107,342,PA40,PA40,87,NA,B,Paluma,High,13,Heat_tolerance,NA,1,NA,NA,1061,17.68333333,NA,NA,NA,NA,NA,NA,NA,NA
877,108,343,PA40,PA40,87,NA,C,Paluma,High,13,Cold_tolerance,1,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,108,343,PA40,PA40,87,NA,C,Paluma,High,13,Cold_tolerance,2,NA,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,108,343,PA40,PA40,87,NA,C,Paluma,High,13,Heat_tolerance,NA,5,NA,NA,505,8.416666667,NA,NA,NA,NA,NA,NA,NA,NA
880,108,343,PA40,PA40,87,NA,C,Paluma,High,13,Heat_tolerance,NA,9,NA,NA,528,8.8,NA,NA,NA,NA,NA,NA,NA,NA
881,109,344,PA51,PA40,88,NA,B,Paluma,High,13,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,109,344,PA51,PA40,88,NA,B,Paluma,High,13,Cold_tolerance,2,NA,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,109,344,PA51,PA40,88,NA,B,Paluma,High,13,Cold_tolerance,2,NA,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,109,344,PA51,PA40,88,NA,B,Paluma,High,13,Heat_tolerance,NA,5,NA,NA,870,14.5,NA,NA,NA,NA,NA,NA,NA,NA
885,109,344,PA51,PA40,88,NA,B,Paluma,High,13,Heat_tolerance,NA,9,NA,NA,1320,22,NA,NA,NA,NA,NA,NA,NA,NA
886,110,345,PA66,PA40,89,NA,B,Paluma,High,13,Cold_tolerance,2,NA,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,110,345,PA66,PA40,89,NA,B,Paluma,High,13,Cold_tolerance,2,NA,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,110,345,PA66,PA40,89,NA,B,Paluma,High,13,Cold_tolerance,1,NA,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,110,345,PA66,PA40,89,NA,B,Paluma,High,13,Heat_tolerance,NA,1,NA,NA,1460,24.33333333,NA,NA,NA,NA,NA,NA,NA,NA
890,111,346,PA76,PA40,90,NA,B,Paluma,High,13,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,111,346,PA76,PA40,90,NA,B,Paluma,High,13,Cold_tolerance,2,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,111,346,PA76,PA40,90,NA,B,Paluma,High,13,Cold_tolerance,1,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,111,346,PA76,PA40,90,NA,B,Paluma,High,13,Heat_tolerance,NA,1,NA,NA,852,14.2,NA,NA,NA,NA,NA,NA,NA,NA
894,111,346,PA76,PA40,90,NA,B,Paluma,High,13,Heat_tolerance,NA,6,NA,NA,952,15.86666667,NA,NA,NA,NA,NA,NA,NA,NA
895,111,346,PA76,PA40,90,NA,B,Paluma,High,13,Heat_tolerance,NA,9,NA,NA,1439,23.98333333,NA,NA,NA,NA,NA,NA,NA,NA
896,112,347,PA76,PA40,90,NA,C,Paluma,High,13,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,112,347,PA76,PA40,90,NA,C,Paluma,High,13,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,112,347,PA76,PA40,90,NA,C,Paluma,High,13,Heat_tolerance,NA,5,NA,NA,560,9.333333333,NA,NA,NA,NA,NA,NA,NA,NA
899,112,347,PA76,PA40,90,NA,C,Paluma,High,13,Heat_tolerance,NA,2,NA,NA,808,13.46666667,NA,NA,NA,NA,NA,NA,NA,NA
900,113,348,PA23,PA42,27,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,159,2.65,NA,NA,NA,NA,NA,NA,NA,NA
901,114,349,PA26,PA42,28,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,114,349,PA26,PA42,28,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,114,349,PA26,PA42,28,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,114,349,PA26,PA42,28,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,485,8.083333333,NA,NA,NA,NA,NA,NA,NA,NA
905,114,349,PA26,PA42,28,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,574,9.566666667,NA,NA,NA,NA,NA,NA,NA,NA
906,114,349,PA26,PA42,28,NA,B,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,669,11.15,NA,NA,NA,NA,NA,NA,NA,NA
907,115,350,PA26,PA42,28,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,115,350,PA26,PA42,28,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,115,350,PA26,PA42,28,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,369,6.15,NA,NA,NA,NA,NA,NA,NA,NA
910,115,350,PA26,PA42,28,NA,C,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,474,7.9,NA,NA,NA,NA,NA,NA,NA,NA
911,115,350,PA26,PA42,28,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,611,10.18333333,NA,NA,NA,NA,NA,NA,NA,NA
912,116,351,PA3,PA42,25,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,116,351,PA3,PA42,25,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,116,351,PA3,PA42,25,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,116,351,PA3,PA42,25,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,288,4.8,NA,NA,NA,NA,NA,NA,NA,NA
916,116,351,PA3,PA42,25,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,603,10.05,NA,NA,NA,NA,NA,NA,NA,NA
917,117,352,PA3,PA42,25,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,117,352,PA3,PA42,25,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,117,352,PA3,PA42,25,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,117,352,PA3,PA42,25,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,612,10.2,NA,NA,NA,NA,NA,NA,NA,NA
921,117,352,PA3,PA42,25,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,999,16.65,NA,NA,NA,NA,NA,NA,NA,NA
922,117,352,PA3,PA42,25,NA,B,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,1343,22.38333333,NA,NA,NA,NA,NA,NA,NA,NA
923,118,353,PA3,PA42,25,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,118,353,PA3,PA42,25,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,118,353,PA3,PA42,25,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,118,353,PA3,PA42,25,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,214,3.566666667,NA,NA,NA,NA,NA,NA,NA,NA
927,118,353,PA3,PA42,25,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,543,9.05,NA,NA,NA,NA,NA,NA,NA,NA
928,119,354,PA42,PA42,29,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,119,354,PA42,PA42,29,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,119,354,PA42,PA42,29,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,119,354,PA42,PA42,29,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,369,6.15,NA,NA,NA,NA,NA,NA,NA,NA
932,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,366,6.1,NA,NA,NA,NA,NA,NA,NA,NA
936,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,376,6.266666667,NA,NA,NA,NA,NA,NA,NA,NA
937,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,662,11.03333333,NA,NA,NA,NA,NA,NA,NA,NA
938,120,355,PA42,PA42,29,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,752,12.53333333,NA,NA,NA,NA,NA,NA,NA,NA
939,121,356,PA22,PA44,32,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,121,356,PA22,PA44,32,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,121,356,PA22,PA44,32,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,121,356,PA22,PA44,32,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,939,15.65,NA,NA,NA,NA,NA,NA,NA,NA
943,121,356,PA22,PA44,32,NA,A,Paluma,Low,15,Heat_tolerance,NA,3,NA,NA,942,15.7,NA,NA,NA,NA,NA,NA,NA,NA
944,122,357,PA22,PA44,32,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,122,357,PA22,PA44,32,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,122,357,PA22,PA44,32,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,122,357,PA22,PA44,32,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,1086,18.1,NA,NA,NA,NA,NA,NA,NA,NA
948,122,357,PA22,PA44,32,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,1226,20.43333333,NA,NA,NA,NA,NA,NA,NA,NA
949,122,357,PA22,PA44,32,NA,B,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,2538,42.3,NA,NA,NA,NA,NA,NA,NA,NA
950,123,358,PA42,PA44,35,NA,A,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,1374,22.9,NA,NA,NA,NA,NA,NA,NA,NA
951,124,359,PA44,PA44,36,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,124,359,PA44,PA44,36,NA,A,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,124,359,PA44,PA44,36,NA,A,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,124,359,PA44,PA44,36,NA,A,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,466,7.766666667,NA,NA,NA,NA,NA,NA,NA,NA
955,124,359,PA44,PA44,36,NA,A,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,725,12.08333333,NA,NA,NA,NA,NA,NA,NA,NA
956,124,359,PA44,PA44,36,NA,A,Paluma,Low,15,Heat_tolerance,NA,1,NA,NA,2446,40.76666667,NA,NA,NA,NA,NA,NA,NA,NA
957,125,360,PA44,PA44,36,NA,B,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,125,360,PA44,PA44,36,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,125,360,PA44,PA44,36,NA,B,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,125,360,PA44,PA44,36,NA,B,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,473,7.883333333,NA,NA,NA,NA,NA,NA,NA,NA
961,125,360,PA44,PA44,36,NA,B,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,1105,18.41666667,NA,NA,NA,NA,NA,NA,NA,NA
962,126,361,PA44,PA44,36,NA,C,Paluma,Low,15,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,126,361,PA44,PA44,36,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,126,361,PA44,PA44,36,NA,C,Paluma,Low,15,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,126,361,PA44,PA44,36,NA,C,Paluma,Low,15,Heat_tolerance,NA,5,NA,NA,822,13.7,NA,NA,NA,NA,NA,NA,NA,NA
966,126,361,PA44,PA44,36,NA,C,Paluma,Low,15,Heat_tolerance,NA,2,NA,NA,1473,24.55,NA,NA,NA,NA,NA,NA,NA,NA
967,126,361,PA44,PA44,36,NA,C,Paluma,Low,15,Heat_tolerance,NA,9,NA,NA,1740,29,NA,NA,NA,NA,NA,NA,NA,NA
968,127,362,PA12,PA46,58,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,127,362,PA12,PA46,58,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,127,362,PA12,PA46,58,NA,A,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,594,9.9,NA,NA,NA,NA,NA,NA,NA,NA
971,127,362,PA12,PA46,58,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,671,11.18333333,NA,NA,NA,NA,NA,NA,NA,NA
972,128,363,PA12,PA46,58,NA,C,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,128,363,PA12,PA46,58,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,128,363,PA12,PA46,58,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,128,363,PA12,PA46,58,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,528,8.8,NA,NA,NA,NA,NA,NA,NA,NA
976,128,363,PA12,PA46,58,NA,C,Paluma,Low,16,Heat_tolerance,NA,1,NA,NA,2395,39.91666667,NA,NA,NA,NA,NA,NA,NA,NA
977,129,364,PA32,PA46,59,NA,B,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,129,364,PA32,PA46,59,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,129,364,PA32,PA46,59,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,129,364,PA32,PA46,59,NA,B,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,1772,29.53333333,NA,NA,NA,NA,NA,NA,NA,NA
981,130,365,PA32,PA46,59,NA,C,Paluma,Low,16,Heat_tolerance,NA,1,NA,NA,1050,17.5,NA,NA,NA,NA,NA,NA,NA,NA
982,131,366,PA34,PA46,60,NA,B,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,131,366,PA34,PA46,60,NA,B,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,131,366,PA34,PA46,60,NA,B,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,313,5.216666667,NA,NA,NA,NA,NA,NA,NA,NA
985,131,366,PA34,PA46,60,NA,B,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,565,9.416666667,NA,NA,NA,NA,NA,NA,NA,NA
986,132,367,PA34,PA46,60,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,132,367,PA34,PA46,60,NA,C,Paluma,Low,16,Cold_tolerance,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,132,367,PA34,PA46,60,NA,C,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,170,2.833333333,NA,NA,NA,NA,NA,NA,NA,NA
989,132,367,PA34,PA46,60,NA,C,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,371,6.183333333,NA,NA,NA,NA,NA,NA,NA,NA
990,132,367,PA34,PA46,60,NA,C,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,541,9.016666667,NA,NA,NA,NA,NA,NA,NA,NA
991,133,368,PA46,PA46,61,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,133,368,PA46,PA46,61,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,133,368,PA46,PA46,61,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994,133,368,PA46,PA46,61,NA,A,Paluma,Low,16,Heat_tolerance,NA,8,NA,NA,363,6.05,NA,NA,NA,NA,NA,NA,NA,NA
995,133,368,PA46,PA46,61,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,399,6.65,NA,NA,NA,NA,NA,NA,NA,NA
996,134,369,PA5,PA46,57,NA,A,Paluma,Low,16,Cold_tolerance,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,134,369,PA5,PA46,57,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,134,369,PA5,PA46,57,NA,A,Paluma,Low,16,Cold_tolerance,2,NA,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,134,369,PA5,PA46,57,NA,A,Paluma,Low,16,Heat_tolerance,NA,3,NA,NA,391,6.516666667,NA,NA,NA,NA,NA,NA,NA,NA
1000,134,369,PA5,PA46,57,NA,A,Paluma,Low,16,Heat_tolerance,NA,2,NA,NA,564,9.4,NA,NA,NA,NA,NA,NA,NA,NA
